alg,suite,fid,dim,run,fbest,err,nfe,hit,time_sec
LSHADE,cec2022,6,10,24,1800.4947071999025,0.49470719990245016,40050,0,1.6846632957458496
JADE,cec2022,6,10,24,5082.221442664704,3282.221442664704,40050,0,1.6674778461456299
jSO,cec2022,6,10,24,1800.1621763738196,0.16217637381964778,40182,0,1.7110710144042969
Spiral-LSHADE,cec2022,6,10,24,1800.33808628804,0.3380862880399036,40000,0,3.37085223197937
CMAES,cec2022,6,10,24,1800.5907495991312,0.5907495991311862,22151,0,2.860640287399292
SciPyDE,cec2022,6,10,24,1816.5968544443756,16.596854444375595,40050,0,2.249169111251831
LBFGSB,cec2022,6,10,24,13349747163.240076,13349745363.240076,33,0,0.003181934356689453
PSO,cec2022,6,10,24,2392.8901543579286,592.8901543579286,40050,0,3.4981026649475098
GWO,cec2022,6,10,24,21324.90699355679,19524.90699355679,40050,0,4.172039747238159
GA,cec2022,6,10,24,35267.13938900901,33467.13938900901,40050,0,5.561596393585205
SSA,cec2022,6,10,24,14979.034123387599,13179.034123387599,76050,0,8.625895023345947
NLSHADE-RSP,cec2022,6,10,25,1800.8202935808545,0.820293580854468,40002,0,1.6211695671081543
LSHADE,cec2022,6,10,25,1800.2548857838149,0.2548857838148706,40050,0,1.663431167602539
JADE,cec2022,6,10,25,1809.2802042097492,9.280204209749172,40050,0,1.6311156749725342
jSO,cec2022,6,10,25,1800.4966222436724,0.49662224367239105,40182,0,1.6760365962982178
Spiral-LSHADE,cec2022,6,10,25,1800.4892417336048,0.4892417336047856,40000,0,3.4500138759613037
CMAES,cec2022,6,10,25,1809.2755756563674,9.275575656367437,17901,0,2.405810832977295
SciPyDE,cec2022,6,10,25,1850.3111306198484,50.31113061984843,40050,0,2.2242047786712646
LBFGSB,cec2022,6,10,25,11556.579672371336,9756.579672371336,1276,0,0.060959577560424805
PSO,cec2022,6,10,25,33818.758918061685,32018.758918061685,40050,0,3.597452402114868
GWO,cec2022,6,10,25,71067.11566673868,69267.11566673868,40050,0,4.343513250350952
GA,cec2022,6,10,25,135878.76093100716,134078.76093100716,40050,0,5.710385084152222
SSA,cec2022,6,10,25,17866.164232761508,16066.164232761508,76050,0,9.06359052658081
NLSHADE-RSP,cec2022,6,10,26,1803.0792271214148,3.0792271214147604,40002,0,1.6974563598632812
LSHADE,cec2022,6,10,26,1800.260837610711,0.2608376107109507,40050,0,1.735055923461914
JADE,cec2022,6,10,26,1803.0273456545676,3.0273456545676254,40050,0,1.7340188026428223
jSO,cec2022,6,10,26,1800.4814897864403,0.4814897864403065,40182,0,1.7552263736724854
Spiral-LSHADE,cec2022,6,10,26,1800.3880570020654,0.3880570020653522,40000,0,3.492126703262329
CMAES,cec2022,6,10,26,1801.3631707035702,1.3631707035701766,15301,0,2.0954909324645996
SciPyDE,cec2022,6,10,26,1819.1044321638276,19.104432163827596,40050,0,2.291442394256592
LBFGSB,cec2022,6,10,26,13349760600.024477,13349758800.024477,44,0,0.002645730972290039
PSO,cec2022,6,10,26,4216.265061629258,2416.2650616292576,40050,0,3.7110726833343506
GWO,cec2022,6,10,26,53891.31762290204,52091.31762290204,40050,0,4.204643487930298
GA,cec2022,6,10,26,52853.13161461097,51053.13161461097,40050,0,5.820282697677612
SSA,cec2022,6,10,26,19180.74058944789,17380.74058944789,76050,0,9.162914991378784
NLSHADE-RSP,cec2022,6,10,27,1805.7716513714315,5.771651371431517,40002,0,1.694772481918335
LSHADE,cec2022,6,10,27,1801.4785325334033,1.4785325334032677,40050,0,1.738694667816162
JADE,cec2022,6,10,27,1929.5331595939851,129.53315959398515,40050,0,1.707118272781372
jSO,cec2022,6,10,27,1800.3335095534105,0.33350955341052213,40182,0,1.7531838417053223
Spiral-LSHADE,cec2022,6,10,27,1800.4338177515565,0.4338177515564894,40000,0,3.4581477642059326
CMAES,cec2022,6,10,27,1805.0910351376692,5.091035137669223,15851,0,2.196519136428833
SciPyDE,cec2022,6,10,27,1862.5695073474233,62.56950734742327,40050,0,2.293900728225708
LBFGSB,cec2022,6,10,27,2614.407066975792,814.4070669757921,2211,0,0.10735273361206055
PSO,cec2022,6,10,27,5302.346147882826,3502.346147882826,40050,0,3.5680017471313477
GWO,cec2022,6,10,27,44787.09816911072,42987.09816911072,40050,0,3.9603285789489746
GA,cec2022,6,10,27,36212.95238399824,34412.95238399824,40050,0,5.732731819152832
SSA,cec2022,6,10,27,13466.407357073651,11666.407357073651,76050,0,8.859116077423096
NLSHADE-RSP,cec2022,6,10,28,1810.2269465896659,10.226946589665886,40002,0,1.6225221157073975
LSHADE,cec2022,6,10,28,1800.2868394526947,0.28683945269472133,40050,0,1.6517043113708496
JADE,cec2022,6,10,28,1801.272323899597,1.2723238995970405,40050,0,1.6398828029632568
jSO,cec2022,6,10,28,1800.4797638409634,0.4797638409634146,40182,0,1.6717252731323242
Spiral-LSHADE,cec2022,6,10,28,1800.462252657226,0.4622526572259176,40000,0,3.4474735260009766
CMAES,cec2022,6,10,28,1802.0846894902845,2.084689490284518,18501,0,2.5746254920959473
SciPyDE,cec2022,6,10,28,1823.5473377182927,23.547337718292738,40050,0,2.221590995788574
LBFGSB,cec2022,6,10,28,13349805030.685385,13349803230.685385,44,0,0.0025136470794677734
PSO,cec2022,6,10,28,6493.313735975248,4693.313735975248,40050,0,3.663548707962036
GWO,cec2022,6,10,28,34804.131498308256,33004.131498308256,40050,0,4.23867654800415
GA,cec2022,6,10,28,12960.260439944299,11160.260439944299,40050,0,5.433204889297485
SSA,cec2022,6,10,28,4880.295716717483,3080.2957167174827,76050,0,8.679120063781738
NLSHADE-RSP,cec2022,6,10,29,1805.5709578860794,5.570957886079441,40002,0,1.6507580280303955
LSHADE,cec2022,6,10,29,1800.2701521880651,0.27015218806513985,40050,0,1.7101202011108398
JADE,cec2022,6,10,29,1801.664904401024,1.6649044010239322,40050,0,1.6794006824493408
jSO,cec2022,6,10,29,1800.440969260948,0.44096926094789524,40182,0,1.7774097919464111
Spiral-LSHADE,cec2022,6,10,29,1800.384481724666,0.3844817246661023,40000,0,3.408722162246704
CMAES,cec2022,6,10,29,1802.447696616678,2.4476966166780585,23911,0,3.2979519367218018
SciPyDE,cec2022,6,10,29,1859.5393615072996,59.539361507299645,40050,0,2.2528719902038574
LBFGSB,cec2022,6,10,29,1919.2325960344103,119.23259603441034,1749,0,0.08991217613220215
PSO,cec2022,6,10,29,3453.198842188015,1653.198842188015,40050,0,3.680274248123169
GWO,cec2022,6,10,29,27679.174417803068,25879.174417803068,40050,0,4.169999599456787
GA,cec2022,6,10,29,88999.82066634523,87199.82066634523,40050,0,5.799219608306885
SSA,cec2022,6,10,29,20930.761298954938,19130.761298954938,76050,0,8.650435209274292
NLSHADE-RSP,cec2022,7,10,0,2000.5107041238357,0.5107041238356942,40002,0,14.030951023101807
LSHADE,cec2022,7,10,0,2006.163676762064,6.163676762063915,40050,0,13.644965887069702
JADE,cec2022,7,10,0,2001.3275487140802,1.3275487140801943,40050,0,13.614992380142212
jSO,cec2022,7,10,0,2023.896311669506,23.896311669506076,40182,0,13.69265365600586
Spiral-LSHADE,cec2022,7,10,0,2026.4236188176471,26.42361881764714,40000,0,15.21733832359314
CMAES,cec2022,7,10,0,2020.994967567822,20.99496756782196,13701,0,5.903364181518555
SciPyDE,cec2022,7,10,0,2042.0117115991313,42.01171159913133,12750,0,4.565091133117676
LBFGSB,cec2022,7,10,0,4986.198885883825,2986.198885883825,253,0,0.09458231925964355
PSO,cec2022,7,10,0,2030.1629685677838,30.162968567783764,40050,0,18.32223391532898
GWO,cec2022,7,10,0,2022.1664009759786,22.166400975978604,40050,0,17.749156951904297
GA,cec2022,7,10,0,2027.6263985218202,27.626398521820192,40050,0,18.874187469482422
SSA,cec2022,7,10,0,2063.16064492583,63.160644925830184,76050,0,34.13729238510132
NLSHADE-RSP,cec2022,7,10,1,2002.0051404370922,2.005140437092223,40002,0,13.646093368530273
LSHADE,cec2022,7,10,1,2001.602814884647,1.6028148846469321,40050,0,13.461815595626831
JADE,cec2022,7,10,1,2020.8270317386462,20.827031738646156,40050,0,13.354761123657227
jSO,cec2022,7,10,1,2021.7905707185591,21.790570718559138,40182,0,13.548273801803589
Spiral-LSHADE,cec2022,7,10,1,2027.7403090083628,27.74030900836283,40000,0,15.21995997428894
CMAES,cec2022,7,10,1,2021.9854383835336,21.98543838353362,17601,0,7.441930294036865
SciPyDE,cec2022,7,10,1,2045.6356319849313,45.63563198493125,12900,0,4.529203653335571
LBFGSB,cec2022,7,10,1,5620.255347549457,3620.255347549457,1045,0,0.3604254722595215
PSO,cec2022,7,10,1,2018.6010178669244,18.601017866924394,40050,0,16.456284284591675
GWO,cec2022,7,10,1,2033.3305863597711,33.33058635977113,40050,0,17.30639386177063
GA,cec2022,7,10,1,2031.1260917686202,31.1260917686202,40050,0,19.590726852416992
SSA,cec2022,7,10,1,2504.834028023412,504.834028023412,76050,0,33.026100873947144
NLSHADE-RSP,cec2022,7,10,2,2000.7356765532977,0.7356765532977079,40002,0,15.19245195388794
LSHADE,cec2022,7,10,2,2005.0186812208085,5.018681220808503,40050,0,14.709349632263184
JADE,cec2022,7,10,2,2000.8516853093715,0.8516853093715326,40050,0,14.56843113899231
jSO,cec2022,7,10,2,2024.01002107167,24.010021071670053,40182,0,14.695557832717896
Spiral-LSHADE,cec2022,7,10,2,2021.9739591273785,21.97395912737852,40000,0,15.910040855407715
CMAES,cec2022,7,10,2,2024.4798311880938,24.47983118809384,13491,0,5.534789323806763
SciPyDE,cec2022,7,10,2,2037.7796450725314,37.779645072531366,17100,0,5.909372329711914
LBFGSB,cec2022,7,10,2,3683.797401134536,1683.797401134536,374,0,0.1286940574645996
PSO,cec2022,7,10,2,2024.4886730144046,24.48867301440464,40050,0,15.963393449783325
GWO,cec2022,7,10,2,2126.208396911475,126.20839691147512,40050,0,17.780144929885864
GA,cec2022,7,10,2,2029.7560251162213,29.75602511622128,40050,0,20.441537141799927
SSA,cec2022,7,10,2,2974.9378491191887,974.9378491191887,76050,0,32.97593688964844
NLSHADE-RSP,cec2022,7,10,3,2001.3636739248527,1.3636739248527192,40002,0,14.040737867355347
LSHADE,cec2022,7,10,3,2005.677148161282,5.677148161282048,40050,0,13.762096166610718
JADE,cec2022,7,10,3,2020.9378446893284,20.937844689328358,40050,0,13.71610713005066
jSO,cec2022,7,10,3,2013.4499192754445,13.449919275444472,40182,0,14.923828601837158
Spiral-LSHADE,cec2022,7,10,3,2027.0971882991128,27.09718829911276,40000,0,16.491145372390747
CMAES,cec2022,7,10,3,2128.8892311670816,128.88923116708156,10111,0,4.78319525718689
SciPyDE,cec2022,7,10,3,2049.203766510464,49.20376651046399,14400,0,5.495762348175049
LBFGSB,cec2022,7,10,3,2593.900560473373,593.9005604733729,715,0,0.2681107521057129
PSO,cec2022,7,10,3,2024.479831190183,24.47983119018295,40050,0,16.56668972969055
GWO,cec2022,7,10,3,2033.5270941055726,33.52709410557259,40050,0,17.62857937812805
GA,cec2022,7,10,3,2024.6737982995633,24.67379829956326,40050,0,18.627846002578735
SSA,cec2022,7,10,3,2052.046109570212,52.04610957021214,76050,0,34.581968545913696
NLSHADE-RSP,cec2022,7,10,4,2002.7261453548224,2.7261453548223926,40002,0,15.030506134033203
LSHADE,cec2022,7,10,4,2006.681663888964,6.681663888964067,40050,0,14.615084171295166
JADE,cec2022,7,10,4,2002.628440719621,2.6284407196210395,40050,0,14.583019256591797
jSO,cec2022,7,10,4,2026.247596153912,26.2475961539119,40182,0,14.610206604003906
Spiral-LSHADE,cec2022,7,10,4,2023.1633867468204,23.16338674682038,40000,0,16.251189708709717
CMAES,cec2022,7,10,4,2123.3656768318597,123.36567683185967,10241,0,4.825601100921631
SciPyDE,cec2022,7,10,4,2041.4584258076889,41.458425807688855,10500,0,3.972134828567505
LBFGSB,cec2022,7,10,4,2356.787172360227,356.78717236022703,3960,0,1.460068941116333
PSO,cec2022,7,10,4,2049.3533436996618,49.353343699661764,40050,0,17.028903245925903
GWO,cec2022,7,10,4,2027.8974077622202,27.897407762220155,40050,0,18.142147541046143
GA,cec2022,7,10,4,2021.4661974322232,21.466197432223225,40050,0,19.496501207351685
SSA,cec2022,7,10,4,2225.1584659531172,225.15846595311723,76050,0,32.42799377441406
NLSHADE-RSP,cec2022,7,10,5,2022.2862016354616,22.286201635461566,40002,0,13.902750253677368
LSHADE,cec2022,7,10,5,2005.7649593001279,5.7649593001278845,40050,0,13.590393781661987
JADE,cec2022,7,10,5,2001.120773936214,1.1207739362139364,40050,0,13.567294597625732
jSO,cec2022,7,10,5,2003.1711163103712,3.1711163103711897,40182,0,13.593859434127808
Spiral-LSHADE,cec2022,7,10,5,2027.1238457986462,27.123845798646244,40000,0,15.237552165985107
CMAES,cec2022,7,10,5,2025.474790222979,25.47479022297898,12561,0,5.3077545166015625
SciPyDE,cec2022,7,10,5,2043.467668125561,43.46766812556098,16350,0,5.798260927200317
LBFGSB,cec2022,7,10,5,15478.127163741481,13478.127163741481,396,0,0.1376199722290039
PSO,cec2022,7,10,5,2036.6826041277486,36.68260412774862,40050,0,16.14739441871643
GWO,cec2022,7,10,5,2138.643453204718,138.64345320471784,40050,0,17.050533533096313
GA,cec2022,7,10,5,2019.5783305135276,19.57833051352759,40050,0,18.354135751724243
SSA,cec2022,7,10,5,2061.7771568293624,61.77715682936241,76050,0,32.07691979408264
NLSHADE-RSP,cec2022,7,10,6,2001.5068056853397,1.5068056853397138,40002,0,13.990559577941895
LSHADE,cec2022,7,10,6,2003.372872905576,3.3728729055760596,40050,0,13.825676202774048
JADE,cec2022,7,10,6,2001.456361407637,1.456361407636905,40050,0,13.547621250152588
jSO,cec2022,7,10,6,2027.5490421250583,27.54904212505835,40182,0,13.615069389343262
Spiral-LSHADE,cec2022,7,10,6,2023.966882720573,23.96688272057304,40000,0,15.281596899032593
CMAES,cec2022,7,10,6,2029.9496033193163,29.94960331931634,16401,0,6.928557872772217
SciPyDE,cec2022,7,10,6,2034.7901278548125,34.790127854812454,13950,0,4.946171760559082
LBFGSB,cec2022,7,10,6,2205.5805093583986,205.58050935839856,1463,0,0.5057110786437988
PSO,cec2022,7,10,6,2020.5000071448756,20.500007144875553,40050,0,16.51906991004944
GWO,cec2022,7,10,6,2033.999326457755,33.99932645775493,40050,0,18.545440673828125
GA,cec2022,7,10,6,2023.7558558989815,23.75585589898151,40050,0,19.374114513397217
SSA,cec2022,7,10,6,2102.2733025907637,102.2733025907637,76050,0,32.760252952575684
NLSHADE-RSP,cec2022,7,10,7,2006.7397817783478,6.739781778347833,40002,0,13.738783597946167
LSHADE,cec2022,7,10,7,2005.4415497656373,5.441549765637319,40050,0,13.429323673248291
JADE,cec2022,7,10,7,2000.9272559942215,0.9272559942214684,40050,0,13.31082010269165
jSO,cec2022,7,10,7,2010.0486463201285,10.048646320128455,40182,0,13.524681806564331
Spiral-LSHADE,cec2022,7,10,7,2024.4805137835672,24.480513783567176,40000,0,15.071548461914062
CMAES,cec2022,7,10,7,2024.974852623267,24.974852623266997,16931,0,7.4898130893707275
SciPyDE,cec2022,7,10,7,2040.9615107487482,40.961510748748196,17550,0,6.153026819229126
LBFGSB,cec2022,7,10,7,3508.3753844135317,1508.3753844135317,1034,0,0.3784053325653076
PSO,cec2022,7,10,7,2021.9986327800698,21.998632780069784,40050,0,17.156888008117676
GWO,cec2022,7,10,7,2033.9843154546215,33.98431545462154,40050,0,16.82726287841797
GA,cec2022,7,10,7,2008.6330188050968,8.633018805096754,40050,0,18.947193384170532
SSA,cec2022,7,10,7,2188.0359098838094,188.03590988380938,76050,0,32.306560039520264
NLSHADE-RSP,cec2022,7,10,8,2004.702335314574,4.702335314573929,40002,0,14.093668937683105
LSHADE,cec2022,7,10,8,2009.049872389109,9.049872389108941,40050,0,13.749983310699463
JADE,cec2022,7,10,8,2002.346814081203,2.3468140812030924,40050,0,13.65810513496399
jSO,cec2022,7,10,8,2021.9145511923757,21.91455119237571,40182,0,13.74568223953247
Spiral-LSHADE,cec2022,7,10,8,2020.996172064707,20.996172064707025,40000,0,15.31071949005127
CMAES,cec2022,7,10,8,2021.4949590566735,21.49495905667345,14871,0,6.175734519958496
SciPyDE,cec2022,7,10,8,2038.4735287574515,38.473528757451504,17850,0,6.338667869567871
LBFGSB,cec2022,7,10,8,5594.792685282851,3594.7926852828514,1188,0,0.4085688591003418
PSO,cec2022,7,10,8,2028.4239583383642,28.423958338364173,40050,0,17.411331176757812
GWO,cec2022,7,10,8,2042.08079020849,42.08079020849004,40050,0,17.78008723258972
GA,cec2022,7,10,8,2023.3117498071513,23.311749807151273,40050,0,18.432525634765625
SSA,cec2022,7,10,8,2887.410825918919,887.4108259189188,76050,0,33.317254304885864
NLSHADE-RSP,cec2022,7,10,9,2002.551793311714,2.5517933117139364,40002,0,14.191594362258911
LSHADE,cec2022,7,10,9,2003.938196627979,3.938196627979096,40050,0,13.32198429107666
JADE,cec2022,7,10,9,2021.3639712385957,21.363971238595695,40050,0,13.317234516143799
jSO,cec2022,7,10,9,2026.8080298209247,26.80802982092473,40182,0,13.482911109924316
Spiral-LSHADE,cec2022,7,10,9,2021.7726262606893,21.77262626068932,40000,0,15.18370795249939
CMAES,cec2022,7,10,9,2020.9949653358606,20.99496533586057,21371,0,9.102951526641846
SciPyDE,cec2022,7,10,9,2040.3920938008428,40.39209380084276,17700,0,6.258011817932129
LBFGSB,cec2022,7,10,9,15932.753758271538,13932.753758271538,385,0,0.13388800621032715
PSO,cec2022,7,10,9,2021.4949590482165,21.494959048216515,40050,0,16.424723386764526
GWO,cec2022,7,10,9,2035.4702054443783,35.47020544437828,40050,0,16.85690712928772
GA,cec2022,7,10,9,2024.3202069471101,24.320206947110137,40050,0,18.98408842086792
SSA,cec2022,7,10,9,2348.896532557296,348.8965325572958,76050,0,32.3299400806427
NLSHADE-RSP,cec2022,7,10,10,2002.5649218280073,2.5649218280073,40002,0,13.930875539779663
LSHADE,cec2022,7,10,10,2003.066027775691,3.0660277756910546,40050,0,13.559767246246338
JADE,cec2022,7,10,10,2020.8187731978842,20.818773197884184,40050,0,13.48051404953003
jSO,cec2022,7,10,10,2026.493394564431,26.4933945644309,40182,0,13.63582968711853
Spiral-LSHADE,cec2022,7,10,10,2026.4692624582142,26.46926245821419,40000,0,15.219746351242065
CMAES,cec2022,7,10,10,2021.9898872849692,21.9898872849692,19251,0,8.28404426574707
SciPyDE,cec2022,7,10,10,2042.0755490516099,42.07554905160987,17100,0,6.0340330600738525
LBFGSB,cec2022,7,10,10,3181.406681365287,1181.406681365287,2420,0,0.8460657596588135
PSO,cec2022,7,10,10,2025.010786562527,25.010786562527073,40050,0,16.62950348854065
GWO,cec2022,7,10,10,2029.3991641909765,29.399164190976535,40050,0,16.989675998687744
GA,cec2022,7,10,10,2041.3397358510342,41.33973585103422,40050,0,20.151860237121582
SSA,cec2022,7,10,10,2103.0911370964964,103.09113709649637,76050,0,32.83701825141907
NLSHADE-RSP,cec2022,7,10,11,2001.7777248573238,1.7777248573238467,40002,0,14.059687852859497
LSHADE,cec2022,7,10,11,2020.9462389920473,20.946238992047256,40050,0,13.572034358978271
JADE,cec2022,7,10,11,2021.059566725303,21.059566725303057,40050,0,13.579078912734985
jSO,cec2022,7,10,11,2002.6815085346525,2.681508534652494,40182,0,13.571664810180664
Spiral-LSHADE,cec2022,7,10,11,2026.6078238485065,26.60782384850654,40000,0,15.211838960647583
CMAES,cec2022,7,10,11,2021.9902183386707,21.99021833867073,29351,0,12.876720190048218
SciPyDE,cec2022,7,10,11,2042.7046200145364,42.70462001453643,14700,0,5.1597254276275635
LBFGSB,cec2022,7,10,11,2260.225447426477,260.2254474264769,1474,0,0.5126464366912842
PSO,cec2022,7,10,11,2025.0498758173833,25.04987581738328,40050,0,16.50946354866028
GWO,cec2022,7,10,11,2043.6132116271988,43.61321162719878,40050,0,16.92673373222351
GA,cec2022,7,10,11,2028.319340953488,28.31934095348811,40050,0,18.95265793800354
SSA,cec2022,7,10,11,2341.939550622819,341.93955062281884,76050,0,34.84958624839783
NLSHADE-RSP,cec2022,7,10,12,2000.8321976307907,0.832197630790688,40002,0,13.828214168548584
LSHADE,cec2022,7,10,12,2005.1295267003995,5.129526700399538,40050,0,13.595072984695435
JADE,cec2022,7,10,12,2000.9352916405996,0.9352916405996439,40050,0,13.644757747650146
jSO,cec2022,7,10,12,2028.900169610215,28.900169610215016,40182,0,13.66104006767273
Spiral-LSHADE,cec2022,7,10,12,2020.9985742263611,20.998574226361143,40000,0,15.173696041107178
CMAES,cec2022,7,10,12,2020.9949431638743,20.994943163874268,18151,0,7.664573907852173
SciPyDE,cec2022,7,10,12,2036.274997548019,36.27499754801897,13200,0,4.667819976806641
LBFGSB,cec2022,7,10,12,15620.792149732139,13620.792149732139,286,0,0.09959077835083008
PSO,cec2022,7,10,12,2023.611095158431,23.611095158431,40050,0,16.778199195861816
GWO,cec2022,7,10,12,2027.6648444307086,27.664844430708627,40050,0,17.758750200271606
GA,cec2022,7,10,12,2023.067975010546,23.06797501054598,40050,0,18.73912000656128
SSA,cec2022,7,10,12,2114.0419318747245,114.04193187472447,76050,0,32.158599615097046
NLSHADE-RSP,cec2022,7,10,13,2003.1392756185337,3.139275618533702,40002,0,13.88533902168274
LSHADE,cec2022,7,10,13,2002.0130365696734,2.0130365696734316,40050,0,13.570698022842407
JADE,cec2022,7,10,13,2020.8080817638572,20.808081763857217,40050,0,13.518721342086792
jSO,cec2022,7,10,13,2022.2958930375469,22.295893037546875,40182,0,13.702818632125854
Spiral-LSHADE,cec2022,7,10,13,2026.67618307423,26.67618307423004,40000,0,15.316212892532349
CMAES,cec2022,7,10,13,2021.9899421740274,21.98994217402742,16751,0,7.374958276748657
SciPyDE,cec2022,7,10,13,2042.2220448475334,42.222044847533425,18000,0,6.378363132476807
LBFGSB,cec2022,7,10,13,12304.523706813563,10304.523706813563,165,0,0.057662248611450195
PSO,cec2022,7,10,13,2024.7990260643496,24.79902606434962,40050,0,16.25755262374878
GWO,cec2022,7,10,13,2033.1511322602266,33.15113226022663,40050,0,17.675301790237427
GA,cec2022,7,10,13,2022.7002930013946,22.700293001394584,40050,0,20.089265823364258
SSA,cec2022,7,10,13,2250.2962889480073,250.29628894800726,76050,0,32.26281142234802
NLSHADE-RSP,cec2022,7,10,14,2001.22867807765,1.2286780776501018,40002,0,14.231343030929565
LSHADE,cec2022,7,10,14,2002.4707195575227,2.4707195575226706,40050,0,13.634896755218506
JADE,cec2022,7,10,14,2020.9358865856987,20.935886585698654,40050,0,14.704384803771973
jSO,cec2022,7,10,14,2026.4844390108235,26.484439010823507,40182,0,14.750057935714722
Spiral-LSHADE,cec2022,7,10,14,2031.864988232683,31.86498823268289,40000,0,16.36014676094055
CMAES,cec2022,7,10,14,2023.979685258668,23.97968525866804,15301,0,7.147604465484619
SciPyDE,cec2022,7,10,14,2046.0310989366164,46.031098936616445,14400,0,5.433933973312378
LBFGSB,cec2022,7,10,14,2658.8672893897515,658.8672893897515,2442,0,0.9001338481903076
PSO,cec2022,7,10,14,2024.0025007601537,24.00250076015368,40050,0,16.644288778305054
GWO,cec2022,7,10,14,2029.854854681815,29.854854681814913,40050,0,16.91739320755005
GA,cec2022,7,10,14,2022.2671711954667,22.267171195466744,40050,0,18.665419340133667
SSA,cec2022,7,10,14,2457.429079306858,457.42907930685806,76050,0,32.41473388671875
NLSHADE-RSP,cec2022,7,10,15,2003.7290357002082,3.7290357002082146,40002,0,13.831950902938843
LSHADE,cec2022,7,10,15,2002.6886787984722,2.6886787984722105,40050,0,13.485741138458252
JADE,cec2022,7,10,15,2000.9983361910122,0.9983361910121857,40050,0,13.442265510559082
jSO,cec2022,7,10,15,2023.5659084908987,23.565908490898664,40182,0,13.532520294189453
Spiral-LSHADE,cec2022,7,10,15,2027.8347015810893,27.834701581089348,40000,0,15.266040563583374
CMAES,cec2022,7,10,15,2007.871782301708,7.871782301707981,11851,0,5.007269382476807
SciPyDE,cec2022,7,10,15,2039.6271981178866,39.627198117886564,19350,0,6.794864654541016
LBFGSB,cec2022,7,10,15,2278.15070881187,278.1507088118701,1199,0,0.4212205410003662
PSO,cec2022,7,10,15,2021.0717241950704,21.071724195070374,40050,0,17.000039100646973
GWO,cec2022,7,10,15,2033.2574077325958,33.257407732595766,40050,0,16.750736951828003
GA,cec2022,7,10,15,2021.0839310765443,21.08393107654433,40050,0,18.543325424194336
SSA,cec2022,7,10,15,2287.9483640639114,287.9483640639114,76050,0,32.29064464569092
NLSHADE-RSP,cec2022,7,10,16,2001.9824014707754,1.9824014707753577,40002,0,14.026334524154663
LSHADE,cec2022,7,10,16,2001.1395249745626,1.1395249745626188,40050,0,13.723782777786255
JADE,cec2022,7,10,16,2020.450348179974,20.45034817997407,40050,0,13.60916805267334
jSO,cec2022,7,10,16,2027.7608516916448,27.760851691644802,40182,0,13.743379592895508
Spiral-LSHADE,cec2022,7,10,16,2022.6369515652414,22.63695156524136,40000,0,15.23640489578247
CMAES,cec2022,7,10,16,2024.9748159321548,24.974815932154797,14051,0,6.130250453948975
SciPyDE,cec2022,7,10,16,2032.5590439283726,32.5590439283726,17850,0,6.386662721633911
LBFGSB,cec2022,7,10,16,2736.6286407924954,736.6286407924954,847,0,0.2927837371826172
PSO,cec2022,7,10,16,2021.4949590058002,21.494959005800183,40050,0,17.204917669296265
GWO,cec2022,7,10,16,2027.1618020528076,27.161802052807616,40050,0,17.570115089416504
GA,cec2022,7,10,16,2023.6890971168293,23.689097116829316,40050,0,18.026111602783203
SSA,cec2022,7,10,16,2329.924236899217,329.9242368992168,76050,0,32.68991136550903
NLSHADE-RSP,cec2022,7,10,17,2001.7315136131956,1.7315136131956024,40002,0,15.020866632461548
LSHADE,cec2022,7,10,17,2002.1635383428852,2.1635383428852037,40050,0,14.610381841659546
JADE,cec2022,7,10,17,2020.5521720196127,20.552172019612726,40050,0,14.530004978179932
jSO,cec2022,7,10,17,2013.1985520392263,13.198552039226342,40182,0,14.63239860534668
Spiral-LSHADE,cec2022,7,10,17,2020.500036365258,20.500036365257984,40000,0,16.290390014648438
CMAES,cec2022,7,10,17,2021.494959057024,21.49495905702406,14021,0,6.523364782333374
SciPyDE,cec2022,7,10,17,2034.6013113010267,34.601311301026726,13950,0,5.293450117111206
LBFGSB,cec2022,7,10,17,2170.735281021539,170.73528102153887,1958,0,0.7206742763519287
PSO,cec2022,7,10,17,2025.5672217042663,25.56722170426633,40050,0,16.673733472824097
GWO,cec2022,7,10,17,2032.3842790398762,32.38427903987622,40050,0,16.99591064453125
GA,cec2022,7,10,17,2025.4939596734193,25.49395967341934,40050,0,18.625885248184204
SSA,cec2022,7,10,17,2038.613686426357,38.613686426356935,76050,0,32.29344034194946
NLSHADE-RSP,cec2022,7,10,18,2005.3034241326193,5.303424132619284,40002,0,13.818539381027222
LSHADE,cec2022,7,10,18,2021.210990225073,21.21099022507292,40050,0,13.39909553527832
JADE,cec2022,7,10,18,2021.134521921419,21.134521921419037,40050,0,13.441938161849976
jSO,cec2022,7,10,18,2012.9479887425318,12.947988742531834,40182,0,13.555700063705444
Spiral-LSHADE,cec2022,7,10,18,2023.647238714796,23.647238714796003,40000,0,15.221233606338501
CMAES,cec2022,7,10,18,2021.4949590575136,21.494959057513597,12401,0,5.399572134017944
SciPyDE,cec2022,7,10,18,2047.372312055395,47.372312055395014,12000,0,4.2136640548706055
LBFGSB,cec2022,7,10,18,4138.2581400869,2138.2581400869003,440,0,0.1508185863494873
PSO,cec2022,7,10,18,2022.0432006859971,22.043200685997135,40050,0,16.238529443740845
GWO,cec2022,7,10,18,2033.4637408101198,33.463740810119816,40050,0,16.670567512512207
GA,cec2022,7,10,18,2003.8176223948437,3.817622394843738,40050,0,18.318047285079956
